timestamp,device_id,cpu_usage,memory_usage,temperature_c,network_latency_ms,throughput_mbps,error_count,uptime_pct,location,date,hour,month,risk_flag,error_severity,cpu_category,latency_category,latency_score,device_health_score
2025-08-09 18:04:00,DEV_0345,90.26,64.32,46.08,30.41,179.51,3,97.98,Delhi,2025-08-09,18,8,True,Medium,Critical,Excellent,78.01951572099748,55.06
2025-05-11 23:52:00,DEV_0286,77.88,32.81,34.18,26.78,91.83,0,98.93,Pune,2025-05-11,23,5,False,No Error,High,Excellent,80.64329598843513,65.88
2025-12-30 17:51:00,DEV_0363,73.11,58.76,61.7,42.4,140.13,0,98.51,Noida,2025-12-30,17,12,False,No Error,High,Excellent,69.35308998915794,59.74
2025-12-24 11:22:00,DEV_0455,88.61,96.89,44.2,40.64,140.68,7,99.1,Gurgaon,2025-12-24,11,12,True,High,Critical,Excellent,70.62522587640044,47.89
2025-05-24 11:45:00,DEV_0059,50.5,50.37,39.23,46.72,116.2,0,100.0,Bengaluru,2025-05-24,11,5,False,No Error,Normal,Excellent,66.23057462956271,68.02
2025-09-20 07:01:00,DEV_0001,46.59,77.43,49.83,41.76,123.72,0,98.83,Noida,2025-09-20,7,9,False,No Error,Normal,Excellent,69.81568485724611,64.15
2025-11-30 21:35:00,DEV_0133,67.74,54.4,36.34,40.31,49.27,0,99.67,Delhi,2025-11-30,21,11,False,No Error,Normal,Excellent,70.8637513552584,62.87
2025-05-17 23:26:00,DEV_0156,60.88,46.16,72.97,21.01,163.56,3,99.62,Pune,2025-05-17,23,5,True,Medium,Normal,Excellent,84.81387784604264,69.35
2025-03-11 19:24:00,DEV_0213,57.25,68.71,42.21,1.0,180.19,0,100.0,Pune,2025-03-11,19,3,False,No Error,Normal,Excellent,99.27719551861222,68.94
2025-07-20 07:37:00,DEV_0462,62.69,42.52,41.22,54.76,60.02,0,98.34,Delhi,2025-07-20,7,7,False,No Error,Normal,Good,60.41922659920492,64.27
2025-01-30 02:37:00,DEV_0060,71.78,49.61,50.61,82.57,33.83,0,100.0,Bengaluru,2025-01-30,2,1,False,No Error,High,Good,40.31803397181063,56.61
2025-06-03 20:17:00,DEV_0306,100.0,63.74,34.96,43.47,80.24,4,99.95,Delhi,2025-06-03,20,6,True,Medium,Critical,Excellent,68.579689194073,50.95
2025-12-04 15:41:00,DEV_0167,52.23,54.95,35.67,72.67,144.4,0,98.21,Delhi,2025-12-04,15,12,False,No Error,Normal,Good,47.47379833754969,62.3
2025-06-18 17:09:00,DEV_0487,65.29,76.05,53.1,34.73,112.15,0,99.13,Bengaluru,2025-06-18,17,6,False,No Error,Normal,Excellent,74.89700036140225,59.92
2025-11-01 23:33:00,DEV_0247,20.01,44.51,42.76,40.68,56.7,0,100.0,Delhi,2025-11-01,23,11,False,No Error,Low,Excellent,70.59631369714492,79.21
2025-06-15 17:14:00,DEV_0427,48.36,72.83,50.33,101.44,123.83,0,99.81,Pune,2025-06-15,17,6,False,No Error,Normal,Poor,26.67871340802313,56.2
2025-03-22 05:09:00,DEV_0341,58.88,48.9,34.17,70.09,114.92,0,100.0,Bengaluru,2025-03-22,5,3,False,No Error,Normal,Good,49.33863389953017,62.42
2025-03-31 14:32:00,DEV_0404,55.22,38.63,45.41,82.02,153.68,0,99.0,Bengaluru,2025-03-31,14,3,False,No Error,Normal,Good,40.71557643657391,63.55
2025-05-29 04:40:00,DEV_0219,69.38,45.48,47.8,43.93,143.25,0,98.58,Delhi,2025-05-29,4,5,False,No Error,Normal,Excellent,68.24719913263462,63.31
2025-12-25 05:16:00,DEV_0453,48.38,51.78,54.39,25.84,135.94,0,99.48,Noida,2025-12-25,5,12,False,No Error,Normal,Excellent,81.32273220093964,71.24
2025-01-29 13:27:00,DEV_0476,77.42,58.75,34.31,40.46,125.88,0,98.7,Bengaluru,2025-01-29,13,1,False,No Error,High,Excellent,70.75533068305023,58.79
2025-08-23 14:19:00,DEV_0481,82.17,59.27,52.61,47.45,148.08,0,97.52,Delhi,2025-08-23,14,8,False,No Error,High,Excellent,65.70292735814962,55.89
2025-10-10 16:29:00,DEV_0271,89.03,75.29,33.71,56.99,35.7,3,98.84,Noida,2025-10-10,16,10,True,Medium,Critical,Good,58.80737260571015,49.65
2025-10-01 21:04:00,DEV_0241,51.61,51.45,56.04,54.43,99.89,0,100.0,Pune,2025-10-01,21,10,False,No Error,Normal,Good,60.657752078062884,66.36
2025-05-25 10:36:00,DEV_0262,86.99,54.69,35.72,59.65,154.75,8,99.39,Delhi,2025-05-25,10,5,True,High,Critical,Good,56.884712685218645,54.16
2025-02-24 01:38:00,DEV_0090,62.27,50.43,37.35,38.98,107.58,0,98.53,Bengaluru,2025-02-24,1,2,False,No Error,Normal,Excellent,71.82508131550415,65.16
2025-09-14 13:11:00,DEV_0191,100.0,60.55,53.27,8.27,136.02,6,99.3,Noida,2025-09-14,13,9,True,High,Critical,Excellent,94.02240693892303,56.48
2025-01-04 01:16:00,DEV_0141,100.0,61.08,44.85,33.03,153.12,5,100.0,Bengaluru,2025-01-04,1,1,True,Medium,Critical,Excellent,76.12576797976146,53.01
2025-04-16 00:48:00,DEV_0048,34.67,50.01,36.82,52.67,104.86,0,99.96,Noida,2025-04-16,0,4,False,No Error,Low,Good,61.92988796530538,71.97
2025-02-12 04:51:00,DEV_0097,64.53,87.18,32.62,44.38,86.6,2,99.67,Gurgaon,2025-02-12,4,2,False,Low,Normal,Excellent,67.92193711601013,56.69
2025-09-13 12:46:00,DEV_0116,13.04,64.16,48.62,43.52,160.79,0,98.88,Bengaluru,2025-09-13,12,9,False,No Error,Low,Excellent,68.54354897000361,76.63
2025-01-01 18:50:00,DEV_0418,26.2,38.0,34.49,45.09,125.58,0,100.0,Bengaluru,2025-01-01,18,1,False,No Error,Low,Excellent,67.40874593422478,78.02
2025-03-31 02:44:00,DEV_0251,53.17,83.21,40.71,59.96,150.34,0,99.26,Delhi,2025-03-31,2,3,False,No Error,Normal,Good,56.660643295988436,58.52
2025-11-13 18:09:00,DEV_0010,31.95,54.36,36.92,72.9,140.91,0,97.86,Noida,2025-11-13,18,11,False,No Error,Low,Good,47.3075533068305,68.36
2025-06-16 11:28:00,DEV_0339,67.71,61.24,42.2,25.0,83.93,0,99.62,Pune,2025-06-16,11,6,False,No Error,Normal,Excellent,81.92988796530538,63.71
2025-07-20 11:30:00,DEV_0254,56.21,37.52,43.4,36.33,83.16,0,97.81,Bengaluru,2025-07-20,11,7,False,No Error,Normal,Excellent,73.74051319118178,69.72
2025-11-26 15:37:00,DEV_0354,87.9,50.96,51.14,68.35,165.46,2,100.0,Gurgaon,2025-11-26,15,11,True,Low,Critical,Good,50.59631369714492,53.56
2025-02-24 00:08:00,DEV_0269,46.87,91.76,42.39,36.51,176.18,0,98.77,Delhi,2025-02-24,0,2,False,No Error,Normal,Excellent,73.61040838453198,61.94
2025-04-06 08:20:00,DEV_0137,38.38,68.06,31.85,36.5,119.43,3,99.23,Bengaluru,2025-04-06,8,4,False,Medium,Low,Excellent,73.61763642934586,69.37
2025-02-11 10:04:00,DEV_0064,35.19,61.18,37.44,75.19,169.03,0,100.0,Pune,2025-02-11,10,2,False,No Error,Low,Good,45.652331044452474,66.34
2025-04-19 14:45:00,DEV_0179,59.06,44.55,50.67,67.88,202.56,0,100.0,Delhi,2025-04-19,14,4,False,No Error,Normal,Good,50.93603180339718,63.56
2025-04-30 02:09:00,DEV_0199,46.56,55.83,38.27,43.68,159.03,0,100.0,Pune,2025-04-30,2,4,False,No Error,Normal,Excellent,68.42790025298157,68.55
2025-09-02 23:04:00,DEV_0124,91.15,37.01,44.48,27.41,212.61,2,98.47,Pune,2025-09-02,23,9,True,Low,Critical,Excellent,80.18792916516082,60.83
2025-02-08 01:18:00,DEV_0348,53.83,89.38,41.37,12.67,80.56,0,98.07,Pune,2025-02-08,1,2,False,No Error,Normal,Excellent,90.84206722081677,63.56
2025-09-10 11:41:00,DEV_0208,44.93,54.9,37.87,48.74,131.81,0,100.0,Bengaluru,2025-09-10,11,9,False,No Error,Normal,Excellent,64.77050957715937,68.5
2025-09-22 03:02:00,DEV_0105,48.2,47.87,45.29,17.9,146.97,0,99.1,Pune,2025-09-22,3,9,False,No Error,Normal,Excellent,87.06179978315865,73.11
2025-12-06 02:45:00,DEV_0300,54.9,64.52,41.58,50.28,114.5,0,99.63,Noida,2025-12-06,2,12,False,No Error,Normal,Good,63.65739067582219,63.25
2025-05-16 10:52:00,DEV_0422,72.59,38.62,43.68,38.76,66.9,0,98.89,Noida,2025-05-16,10,5,False,No Error,High,Excellent,71.98409830140947,64.56
2025-07-26 13:38:00,DEV_0304,69.11,69.05,47.37,31.84,113.82,0,97.42,Pune,2025-07-26,13,7,False,No Error,Normal,Excellent,76.98590531261294,60.08
2025-09-28 20:46:00,DEV_0066,73.53,74.22,40.42,47.93,159.87,0,98.9,Gurgaon,2025-09-28,20,9,False,No Error,High,Excellent,65.35598120708349,55.84
2025-01-08 23:02:00,DEV_0086,35.29,67.23,34.03,101.97,143.82,0,98.8,Gurgaon,2025-01-08,23,1,False,No Error,Low,Poor,26.29562703288761,60.87
2025-07-26 10:53:00,DEV_0337,38.01,51.43,38.38,33.72,141.23,0,99.22,Delhi,2025-07-26,10,7,False,No Error,Low,Excellent,75.6270328876039,73.2
2025-12-29 16:19:00,DEV_0354,30.2,68.86,36.84,74.26,177.54,0,97.76,Noida,2025-12-29,16,12,False,No Error,Low,Good,46.324539212143115,65.76
2025-07-08 11:59:00,DEV_0339,73.99,88.1,60.64,44.78,64.75,0,99.4,Delhi,2025-07-08,11,7,False,No Error,High,Excellent,67.632815323455,53.53
2025-05-14 04:43:00,DEV_0352,38.07,35.56,49.64,67.55,133.51,0,100.0,Gurgaon,2025-05-14,4,5,False,No Error,Low,Good,51.17455728225515,71.7
2025-05-08 23:04:00,DEV_0267,66.78,40.01,30.32,29.93,134.33,0,99.14,Gurgaon,2025-05-08,23,5,False,No Error,Normal,Excellent,78.36646187206361,67.38
2025-09-21 20:46:00,DEV_0273,81.97,59.56,57.51,37.14,157.47,0,99.36,Noida,2025-09-21,20,9,False,No Error,High,Excellent,73.15504156125768,57.94
2025-04-06 03:24:00,DEV_0161,100.0,67.43,55.49,50.56,96.61,5,99.73,Gurgaon,2025-04-06,3,4,True,Medium,Critical,Good,63.455005421033604,49.12
2025-05-28 18:33:00,DEV_0492,65.78,52.0,41.47,40.25,74.63,0,98.11,Gurgaon,2025-05-28,18,5,False,No Error,Normal,Excellent,70.90711962414167,63.48
2025-05-01 00:54:00,DEV_0214,80.96,62.59,33.79,85.63,90.52,0,99.64,Gurgaon,2025-05-01,0,5,False,No Error,High,Good,38.10625225876401,50.71
2025-06-05 14:30:00,DEV_0190,26.63,45.93,59.49,61.23,58.04,0,98.83,Bengaluru,2025-06-05,14,6,False,No Error,Low,Good,55.74268160462595,73.62
2025-10-28 01:02:00,DEV_0220,72.51,82.64,37.72,27.43,42.95,0,99.41,Delhi,2025-10-28,1,10,False,No Error,High,Excellent,80.17347307553307,57.58
2025-07-22 23:41:00,DEV_0113,55.56,65.57,56.59,38.89,163.5,0,100.0,Bengaluru,2025-07-22,23,7,False,No Error,Normal,Excellent,71.89013371882906,64.6
2025-10-28 19:31:00,DEV_0079,42.69,94.13,29.3,62.51,94.3,0,99.25,Noida,2025-10-28,19,10,False,No Error,Normal,Good,54.817491868449586,59.11
2025-12-08 12:51:00,DEV_0284,48.81,49.3,24.77,70.23,94.99,0,99.38,Pune,2025-12-08,12,12,False,No Error,Normal,Good,49.23744127213588,65.16
2025-08-15 09:13:00,DEV_0373,43.01,49.61,33.56,26.55,122.89,0,99.05,Gurgaon,2025-08-15,9,8,False,No Error,Normal,Excellent,80.80954101915432,73.05
2025-12-07 16:44:00,DEV_0143,66.87,73.16,32.36,55.22,211.46,0,98.98,Gurgaon,2025-12-07,16,12,False,No Error,Normal,Good,60.086736537766534,57.02
2025-02-22 09:38:00,DEV_0158,75.39,42.8,45.11,37.94,144.94,2,99.27,Delhi,2025-02-22,9,2,False,Low,High,Excellent,72.57679797614745,63.12
2025-09-07 08:39:00,DEV_0391,61.89,77.91,43.78,36.65,83.91,0,98.9,Pune,2025-09-07,8,9,False,No Error,Normal,Excellent,73.5092157571377,60.22
2025-05-11 04:19:00,DEV_0190,50.88,49.45,43.44,73.06,82.78,0,99.4,Delhi,2025-05-11,4,5,False,No Error,Normal,Good,47.19190458980845,64.1
2025-10-26 05:05:00,DEV_0464,40.47,49.37,52.53,62.24,147.63,0,100.0,Noida,2025-10-26,5,10,False,No Error,Normal,Good,55.01264907842428,68.99
2025-04-22 02:19:00,DEV_0178,49.36,39.65,54.92,41.86,160.26,0,97.99,Gurgaon,2025-04-22,2,4,False,No Error,Normal,Excellent,69.74340440910734,70.61
2025-07-23 06:32:00,DEV_0328,96.28,35.19,46.88,66.8,66.71,3,98.66,Bengaluru,2025-07-23,6,7,True,Medium,Critical,Good,51.71666064329599,54.02
2025-03-09 19:18:00,DEV_0361,83.03,63.59,62.64,82.75,133.88,0,100.0,Bengaluru,2025-03-09,19,3,False,No Error,High,Good,40.18792916516082,50.41
2025-06-09 09:09:00,DEV_0044,56.46,52.51,41.41,66.78,105.19,0,99.26,Gurgaon,2025-06-09,9,6,False,No Error,Normal,Good,51.731116732923745,62.68
2025-07-04 09:15:00,DEV_0490,59.9,35.66,21.35,16.53,55.85,1,100.0,Gurgaon,2025-07-04,9,7,False,Low,Normal,Excellent,88.05204192265992,72.51
2025-06-21 03:18:00,DEV_0143,54.13,61.17,44.2,45.23,101.57,0,99.8,Noida,2025-06-21,3,6,False,No Error,Normal,Excellent,67.3075533068305,64.93
2025-01-14 10:41:00,DEV_0344,37.83,92.89,36.72,57.22,134.28,0,98.34,Pune,2025-01-14,10,1,False,No Error,Low,Good,58.64112757499097,61.3
2025-07-05 22:02:00,DEV_0370,75.73,50.14,52.81,52.37,118.61,0,99.07,Noida,2025-07-05,22,7,False,No Error,High,Good,62.14672930972172,59.4
2025-08-21 12:55:00,DEV_0093,48.79,93.87,36.22,65.59,120.53,0,99.01,Noida,2025-08-21,12,8,False,No Error,Normal,Good,52.5912540657752,56.81
2025-08-17 20:57:00,DEV_0024,92.06,61.77,29.67,40.87,32.86,2,99.4,Delhi,2025-08-17,20,8,True,Low,Critical,Excellent,70.45898084568125,53.94
2025-02-28 08:58:00,DEV_0321,100.0,56.56,57.53,9.82,140.64,5,99.51,Noida,2025-02-28,8,2,True,Medium,Critical,Excellent,92.90205999277195,57.12
2025-03-08 16:21:00,DEV_0177,43.06,52.12,34.42,1.0,33.36,0,99.72,Pune,2025-03-08,16,3,False,No Error,Normal,Excellent,99.27719551861222,76.43
2025-08-11 06:11:00,DEV_0075,80.39,64.6,48.15,53.55,156.74,0,98.48,Gurgaon,2025-08-11,6,8,False,No Error,High,Good,61.293820021684134,54.77
2025-07-06 21:14:00,DEV_0183,99.45,75.76,36.46,54.44,104.12,7,98.11,Pune,2025-07-06,21,7,True,High,Critical,Good,60.650524033249006,46.58
2025-10-04 19:12:00,DEV_0017,63.22,100.0,52.23,63.87,182.77,0,99.12,Pune,2025-10-04,19,10,False,No Error,Normal,Good,53.834477773762195,51.54
2025-05-13 12:46:00,DEV_0367,41.39,82.13,56.1,61.81,122.01,0,99.59,Delhi,2025-05-13,12,5,False,No Error,Normal,Good,55.32345500542103,62.1
2025-02-21 15:59:00,DEV_0230,43.15,35.94,39.99,74.06,129.66,0,100.0,Pune,2025-02-21,15,2,False,No Error,Normal,Good,46.46910010842067,69.16
2025-05-04 16:07:00,DEV_0237,72.31,88.33,66.27,59.36,117.4,0,98.8,Bengaluru,2025-05-04,16,5,False,No Error,High,Good,57.094325984821104,51.7
2025-10-10 10:53:00,DEV_0374,70.08,45.75,57.83,16.34,92.32,3,98.68,Delhi,2025-10-10,10,10,False,Medium,High,Excellent,88.18937477412359,67.07
2025-08-01 14:14:00,DEV_0423,70.12,60.78,50.96,33.77,65.92,0,98.86,Gurgaon,2025-08-01,14,8,False,No Error,High,Excellent,75.5908926635345,61.58
2025-11-03 04:41:00,DEV_0313,51.24,53.89,54.4,61.62,87.8,0,97.99,Delhi,2025-11-03,4,11,False,No Error,Normal,Good,55.460787856884714,64.34
2025-10-09 05:12:00,DEV_0447,74.79,61.01,28.44,49.19,139.27,0,100.0,Noida,2025-10-09,5,10,False,No Error,High,Excellent,64.44524756053488,58.25
2025-09-05 05:33:00,DEV_0157,52.5,74.61,68.87,70.13,174.82,0,98.38,Pune,2025-09-05,5,9,False,No Error,Normal,Good,49.309721720274666,58.7
2025-03-05 23:24:00,DEV_0085,67.66,28.68,23.66,38.18,151.84,0,98.85,Pune,2025-03-05,23,3,False,No Error,Normal,Excellent,72.4033249006144,68.1
2025-07-03 22:23:00,DEV_0438,72.19,22.26,47.55,56.18,154.65,0,97.69,Bengaluru,2025-07-03,22,7,False,No Error,High,Good,59.39284423563426,65.08
2025-07-19 05:24:00,DEV_0405,47.25,75.51,37.65,38.0,123.88,0,99.38,Pune,2025-07-19,5,7,False,No Error,Normal,Excellent,72.53342970726419,65.04
2025-09-08 21:49:00,DEV_0140,19.63,39.51,40.49,47.79,109.9,0,99.99,Gurgaon,2025-09-08,21,9,False,No Error,Low,Excellent,65.45717383447777,79.3
2025-02-11 04:33:00,DEV_0256,70.36,59.0,47.83,62.74,52.6,0,99.58,Pune,2025-02-11,4,2,False,No Error,High,Good,54.65124683773039,57.9
2025-10-04 01:56:00,DEV_0117,58.57,36.65,54.05,67.93,125.59,0,98.38,Bengaluru,2025-10-04,1,10,False,No Error,Normal,Good,50.899891579327786,64.79
2025-11-06 23:40:00,DEV_0084,65.64,42.99,22.02,38.74,94.48,0,100.0,Bengaluru,2025-11-06,23,11,False,No Error,Normal,Excellent,71.99855439103723,66.11
2025-02-06 15:47:00,DEV_0002,83.92,49.1,48.07,65.07,150.1,0,98.99,Noida,2025-02-06,15,2,False,No Error,High,Good,52.96711239609686,55.29
2025-06-30 18:24:00,DEV_0115,56.98,58.41,62.68,77.22,45.16,0,98.53,Pune,2025-06-30,18,6,False,No Error,Normal,Good,44.18503794723527,59.62
2025-08-11 13:22:00,DEV_0282,17.33,85.73,54.97,71.43,164.91,2,100.0,Bengaluru,2025-08-11,13,8,False,Low,Low,Good,48.370075894470546,67.33
2025-07-03 05:09:00,DEV_0021,54.36,87.03,44.01,20.61,97.6,0,99.25,Bengaluru,2025-07-03,5,7,False,No Error,Normal,Excellent,85.10299963859777,63.08
2025-11-16 19:31:00,DEV_0294,48.25,100.0,53.15,37.01,15.8,0,99.5,Delhi,2025-11-16,19,11,False,No Error,Normal,Excellent,73.24900614383809,60.02
2025-02-13 19:12:00,DEV_0123,81.78,91.99,54.11,73.95,79.02,0,99.86,Bengaluru,2025-02-13,19,2,False,No Error,High,Good,46.54860860137332,46.34
2025-10-31 07:23:00,DEV_0394,62.8,43.24,24.87,31.07,167.64,0,100.0,Pune,2025-10-31,7,10,False,No Error,Normal,Excellent,77.54246476328153,68.02
2025-03-26 02:11:00,DEV_0308,64.06,69.65,35.05,58.32,134.59,0,100.0,Bengaluru,2025-03-26,2,3,False,No Error,Normal,Good,57.8460426454644,58.42
2025-11-16 03:01:00,DEV_0310,87.81,35.55,36.81,31.18,111.31,3,98.83,Delhi,2025-11-16,3,11,True,Medium,Critical,Excellent,77.46295627032887,61.69
2025-03-22 17:04:00,DEV_0023,33.93,47.46,36.77,1.0,128.58,0,98.4,Noida,2025-03-22,17,3,False,No Error,Low,Excellent,99.27719551861222,79.7
2025-07-03 17:12:00,DEV_0278,57.14,58.59,46.15,88.55,145.62,0,99.08,Pune,2025-07-03,17,7,False,No Error,Normal,Good,35.995663173111666,58.06
2025-02-21 03:32:00,DEV_0496,52.55,76.54,44.89,78.54,206.85,0,99.72,Pune,2025-02-21,3,2,False,No Error,Normal,Good,43.23093603180339,57.49
2025-11-24 18:23:00,DEV_0256,37.99,69.01,54.71,29.37,122.35,1,99.93,Noida,2025-11-24,18,11,False,Low,Low,Excellent,78.77123238164077,70.53
2025-11-19 07:17:00,DEV_0184,64.86,58.52,42.22,31.93,98.17,0,98.96,Bengaluru,2025-11-19,7,11,False,No Error,Normal,Excellent,76.92085290928804,63.91
2025-12-07 15:44:00,DEV_0157,47.94,91.64,52.61,66.58,109.72,0,98.01,Delhi,2025-12-07,15,12,False,No Error,Normal,Good,51.8756776292013,57.07
2025-01-03 04:25:00,DEV_0433,42.29,21.69,37.03,22.18,148.54,0,99.87,Noida,2025-01-03,4,1,False,No Error,Normal,Excellent,83.96819660281894,79.73
2025-07-23 07:04:00,DEV_0180,67.7,70.43,35.08,41.83,120.94,0,99.93,Pune,2025-07-23,7,7,False,No Error,Normal,Excellent,69.76508854354897,59.54
2025-12-04 12:46:00,DEV_0169,39.02,64.98,40.66,54.39,78.05,0,99.03,Noida,2025-12-04,12,12,False,No Error,Low,Good,60.6866642573184,67.14
2025-02-17 18:42:00,DEV_0270,53.62,35.5,26.1,60.17,161.62,0,100.0,Pune,2025-02-17,18,2,False,No Error,Normal,Good,56.508854354897,68.12
2025-03-02 10:25:00,DEV_0053,41.63,80.78,41.17,53.57,43.91,0,98.67,Noida,2025-03-02,10,3,False,No Error,Normal,Good,61.27936393205638,63.21
2025-01-06 01:23:00,DEV_0475,71.71,54.55,31.12,34.05,161.64,0,99.57,Delhi,2025-01-06,1,1,False,No Error,High,Excellent,75.38850740874594,62.53
2025-07-16 23:31:00,DEV_0215,60.77,22.89,48.23,47.24,155.73,0,99.27,Gurgaon,2025-07-16,23,7,False,No Error,Normal,Excellent,65.85471629924105,70.14
2025-03-16 03:17:00,DEV_0357,41.05,76.34,34.44,57.34,177.8,0,99.81,Noida,2025-03-16,3,3,False,No Error,Normal,Good,58.55439103722443,64.07
2025-12-11 17:23:00,DEV_0131,48.67,72.58,45.92,53.78,100.25,0,98.09,Bengaluru,2025-12-11,17,12,False,No Error,Normal,Good,61.12757499096494,62.54
2025-06-27 08:11:00,DEV_0172,52.24,47.7,48.95,73.2,45.4,0,99.66,Pune,2025-06-27,8,6,False,No Error,Normal,Good,47.09071196241417,64.1
2025-01-12 06:24:00,DEV_0088,68.62,55.27,50.47,57.67,74.38,0,100.0,Bengaluru,2025-01-12,6,1,False,No Error,Normal,Good,58.31586555836646,60.02
2025-08-29 10:54:00,DEV_0434,94.55,55.39,49.2,68.55,139.08,3,98.47,Gurgaon,2025-08-29,10,8,True,Medium,Critical,Good,50.45175280086737,50.19
2025-11-16 19:10:00,DEV_0349,45.03,44.84,60.14,81.3,91.68,0,99.28,Delhi,2025-11-16,19,11,False,No Error,Normal,Good,41.23599566317311,65.55
2025-10-15 19:22:00,DEV_0235,70.35,65.98,24.62,35.88,101.58,0,99.25,Delhi,2025-10-15,19,10,False,No Error,High,Excellent,74.06577520780628,60.29
2025-11-07 08:25:00,DEV_0421,73.99,24.36,47.14,86.24,176.55,0,99.72,Pune,2025-11-07,8,11,False,No Error,High,Good,37.665341525117455,60.38
2025-04-09 05:11:00,DEV_0388,37.81,81.61,57.79,45.16,179.8,0,98.85,Gurgaon,2025-04-09,5,4,False,No Error,Low,Excellent,67.35814962052766,65.46
2025-05-24 00:39:00,DEV_0146,73.48,43.62,41.75,51.14,106.18,0,99.13,Pune,2025-05-24,0,5,False,No Error,High,Good,63.03577882182869,61.58
2025-02-17 09:10:00,DEV_0368,36.38,98.66,44.14,76.69,34.69,0,99.12,Pune,2025-02-17,9,2,False,No Error,Low,Good,44.56812432237079,58.0
2025-05-03 22:32:00,DEV_0329,45.32,35.46,60.81,35.82,153.41,0,98.54,Noida,2025-05-03,22,5,False,No Error,Normal,Excellent,74.10914347668955,73.7
2025-06-24 09:54:00,DEV_0285,68.2,65.72,65.07,30.42,166.97,0,98.78,Gurgaon,2025-06-24,9,6,False,No Error,Normal,Excellent,78.01228767618359,61.63
2025-07-02 05:35:00,DEV_0409,38.83,48.57,41.76,77.19,77.21,0,99.68,Delhi,2025-07-02,5,7,False,No Error,Low,Good,44.20672208167691,67.38
2025-02-28 19:58:00,DEV_0054,50.34,94.64,51.72,57.32,99.47,0,100.0,Delhi,2025-02-28,19,2,False,No Error,Normal,Good,58.568847126852184,57.68
2025-04-22 22:10:00,DEV_0391,47.96,67.04,26.46,55.12,106.61,0,99.08,Bengaluru,2025-04-22,22,4,False,No Error,Normal,Good,60.15901698590531,63.96
2025-04-20 14:06:00,DEV_0036,60.49,73.35,45.72,16.53,116.33,0,100.0,Pune,2025-04-20,14,4,False,No Error,Normal,Excellent,88.05204192265992,64.79
2025-07-16 19:37:00,DEV_0449,76.61,60.26,48.61,41.33,121.98,0,98.7,Gurgaon,2025-07-16,19,7,False,No Error,High,Excellent,70.12649078424286,58.6
2025-03-17 14:44:00,DEV_0268,43.54,41.63,55.15,69.87,112.82,0,98.25,Pune,2025-03-17,14,3,False,No Error,Normal,Good,49.49765088543548,67.99
2025-09-21 22:22:00,DEV_0042,42.9,79.84,47.13,52.68,199.88,0,98.87,Bengaluru,2025-09-21,22,9,False,No Error,Normal,Good,61.922659920491505,63.21
2025-09-15 02:48:00,DEV_0392,54.42,46.94,36.28,14.21,169.42,0,97.91,Gurgaon,2025-09-15,2,9,False,No Error,Normal,Excellent,89.72894831947958,71.6
2025-06-24 09:05:00,DEV_0451,48.67,50.36,30.82,35.58,101.76,0,99.7,Bengaluru,2025-06-24,9,6,False,No Error,Normal,Excellent,74.28261655222262,70.09
2025-09-02 22:46:00,DEV_0360,27.66,37.45,43.97,77.06,92.34,0,99.22,Bengaluru,2025-09-02,22,9,False,No Error,Low,Good,44.30068666425731,72.84
2025-10-26 12:01:00,DEV_0125,70.94,54.31,33.04,42.68,88.63,0,99.8,Delhi,2025-10-26,12,10,False,No Error,High,Excellent,69.15070473436936,61.63
2025-05-29 12:46:00,DEV_0244,33.13,58.37,47.03,74.54,147.87,0,99.12,Bengaluru,2025-05-29,12,5,False,No Error,Low,Good,46.12215395735453,67.35
2025-06-06 18:22:00,DEV_0397,74.5,66.12,50.75,68.75,104.4,0,97.89,Pune,2025-06-06,18,6,False,No Error,High,Good,50.30719190458981,53.85
2025-12-30 03:51:00,DEV_0383,85.47,68.0,51.81,51.22,111.75,2,98.91,Bengaluru,2025-12-30,3,12,True,Low,Critical,Good,62.97795446331767,53.03
2025-08-02 03:47:00,DEV_0060,63.87,51.35,29.15,27.82,31.81,0,100.0,Gurgaon,2025-08-02,3,8,False,No Error,Normal,Excellent,79.89157932779183,66.55
2025-06-14 04:09:00,DEV_0101,67.73,37.06,48.72,46.89,108.8,0,97.67,Pune,2025-06-14,4,6,False,No Error,Normal,Excellent,66.10769786772678,64.79
2025-06-14 18:21:00,DEV_0219,14.03,17.41,46.14,59.7,57.68,0,98.08,Noida,2025-06-14,18,6,False,No Error,Low,Good,56.84857246114925,83.1
2025-09-15 19:20:00,DEV_0234,53.83,33.05,56.86,88.7,167.12,0,99.6,Bengaluru,2025-09-15,19,9,False,No Error,Normal,Good,35.88724250090351,64.3
2025-08-26 16:06:00,DEV_0134,29.47,41.22,40.44,34.53,108.75,0,98.75,Delhi,2025-08-26,16,8,False,No Error,Low,Excellent,75.0415612576798,77.55
2025-05-24 21:13:00,DEV_0297,36.87,40.37,45.11,68.73,86.88,0,98.8,Delhi,2025-05-24,21,5,False,No Error,Low,Good,50.321647994217564,70.57
2025-05-18 04:46:00,DEV_0220,45.18,86.15,35.26,35.24,103.73,0,99.38,Bengaluru,2025-05-18,4,5,False,No Error,Normal,Excellent,74.52837007589447,63.94
2025-06-06 17:30:00,DEV_0311,53.24,52.48,40.97,60.39,98.27,0,97.79,Delhi,2025-06-06,17,6,False,No Error,Normal,Good,56.349837368991686,64.14
